university_name,rank,qs_uni_link
Jashore University of Science and Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/jashore-university-science-and-technology
University of Jendouba,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-jendouba
Jizzakh Polytechnic Institute,Reporter,https://www.timeshighereducation.com/world-university-rankings/jizzakh-polytechnic-institute
Jizzakh State Pedagogical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/jizzakh-state-pedagogical-university
John von Neumann University,Reporter,https://www.timeshighereducation.com/world-university-rankings/john-von-neumann-university
Kabarak University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kabarak-university
University of Kabianga,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-kabianga
Kadir Has University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kadir-has-university
Kamianets-Podіlskyi Ivan Ohiienko National University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kamianets-podilskyi-national-ivan-ohiienko-university-0
Karaganda Buketov University,Reporter,https://www.timeshighereducation.com/world-university-rankings/karaganda-buketov-university
Karaganda University of Kazpotrebsoyuz,Reporter,https://www.timeshighereducation.com/world-university-rankings/karaganda-university-kazpotrebsoyuz
Karakalpak State University,Reporter,https://www.timeshighereducation.com/world-university-rankings/karakalpak-state-university
Karshi Engineering Economics Institute,Reporter,https://www.timeshighereducation.com/world-university-rankings/karshi-engineering-economics-institute
Kazakh-British Technical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kazakh-british-technical-university-kbtu
Kazakh National Women’s Teacher Training University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kazakh-national-womens-teacher-training-university
Kazakhstan Medical University KSPH,Reporter,https://www.timeshighereducation.com/world-university-rankings/kazakhstan-medical-university-ksph
Keisen University,Reporter,https://www.timeshighereducation.com/world-university-rankings/keisen-university
Kharkiv University of Humanities “People’s Ukrainian Academy”,Reporter,https://www.timeshighereducation.com/world-university-rankings/kharkiv-university-humanities-peoples-ukrainian-academy
Kharkiv National Automobile and Highway University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kharkiv-national-automobile-and-highway-university
Kharkiv National University of Internal Affairs,Reporter,https://www.timeshighereducation.com/world-university-rankings/kharkiv-national-university-internal-affairs
Khazar University,Reporter,https://www.timeshighereducation.com/world-university-rankings/khazar-university
Khemis Miliana University,Reporter,https://www.timeshighereducation.com/world-university-rankings/khemis-miliana-university
Khulna University of Engineering and Technology (KUET),Reporter,https://www.timeshighereducation.com/world-university-rankings/khulna-university-engineering-and-technology-kuet
Khwaja Fareed University of Engineering and Information Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/khwaja-fareed-university-engineering-and-information-technology
Khyber Medical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/khyber-medical-university
Kimyo International University in Tashkent,Reporter,https://www.timeshighereducation.com/world-university-rankings/kimyo-international-university-tashkent
King Abdullah University of Science and Technology (KAUST),Reporter,https://www.timeshighereducation.com/world-university-rankings/king-abdullah-university-science-and-technology-kaust
King Danylo University,Reporter,https://www.timeshighereducation.com/world-university-rankings/king-danylo-university
King Edward Medical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/king-edward-medical-university
Kinnaird College for Women,Reporter,https://www.timeshighereducation.com/world-university-rankings/kinnaird-college-women
University of Kirkuk,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-kirkuk
Kitami Institute of Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/kitami-institute-technology
Knowledge University,Reporter,https://www.timeshighereducation.com/world-university-rankings/knowledge-university
Kobe Gakuin University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kobe-gakuin-university
Kocaeli Health and Technology University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kocaeli-health-and-technology-university
Kohsar University Murree,Reporter,https://www.timeshighereducation.com/world-university-rankings/kohsar-university-murree
Kokshetau State University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kokshetau-state-university
Kokugakuin University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kokugakuin-university
Konan University,Reporter,https://www.timeshighereducation.com/world-university-rankings/konan-university
Konan Women’s University,Reporter,https://www.timeshighereducation.com/world-university-rankings/konan-womens-university
Koya University,Reporter,https://www.timeshighereducation.com/world-university-rankings/koya-university-0
KPR Institute of Engineering and Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/kpr-institute-engineering-and-technology
Kumasi Technical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kumasi-technical-university
Kütahya Health Sciences University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kutahya-health-sciences-university
Kutaisi University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kutaisi-university
Kuwait College of Science and Technology (KCST),Reporter,https://www.timeshighereducation.com/world-university-rankings/kuwait-college-science-and-technology-kcst
Kyiv National Economic University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kyiv-national-economic-university
Kyoai Gakuen University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kyoai-gakuen-university
Kyoto Koka Women’s University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kyoto-koka-womens-university
Kyoto Notre Dame University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kyoto-notre-dame-university
Kyrgyz-Turkish Manas University,Reporter,https://www.timeshighereducation.com/world-university-rankings/kyrgyz-turkish-manas-university
K. Zhubanov Aktobe Regional University,Reporter,https://www.timeshighereducation.com/world-university-rankings/k-zhubanov-aktobe-regional-university
Lahore Leads University,Reporter,https://www.timeshighereducation.com/world-university-rankings/lahore-leads-university
Landmark University,Reporter,https://www.timeshighereducation.com/world-university-rankings/landmark-university
Larbi Tebessi University,Reporter,https://www.timeshighereducation.com/world-university-rankings/larbi-tebessi-university
La Salle University,Reporter,https://www.timeshighereducation.com/world-university-rankings/la-salle-university-0
University of Las Américas (UDLA),Reporter,https://www.timeshighereducation.com/world-university-rankings/university-las-americas-udla
Leeds Arts University,Reporter,https://www.timeshighereducation.com/world-university-rankings/leeds-arts-university
Leeds Conservatoire,Reporter,https://www.timeshighereducation.com/world-university-rankings/leeds-conservatoire
Leeds Trinity University,Reporter,https://www.timeshighereducation.com/world-university-rankings/leeds-trinity-university
Lesya Ukrainka Volyn National University,Reporter,https://www.timeshighereducation.com/world-university-rankings/lesya-ukrainka-volyn-national-university
Liaquat University of Medical and Health Sciences (LUMHS),Reporter,https://www.timeshighereducation.com/world-university-rankings/liaquat-university-medical-and-health-sciences-lumhs
University of Liberal Arts Bangladesh,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-liberal-arts-bangladesh
Lincoln University College,Reporter,https://www.timeshighereducation.com/world-university-rankings/lincoln-university-college
Lira University,Reporter,https://www.timeshighereducation.com/world-university-rankings/lira-university
Université du Littoral Côte d’Opale,Reporter,https://www.timeshighereducation.com/world-university-rankings/universite-du-littoral-cote-dopale
Liverpool Hope University,Reporter,https://www.timeshighereducation.com/world-university-rankings/liverpool-hope-university
Liverpool Institute for Performing Arts,Reporter,https://www.timeshighereducation.com/world-university-rankings/liverpool-institute-performing-arts
Liverpool School of Tropical Medicine,Reporter,https://www.timeshighereducation.com/world-university-rankings/liverpool-school-tropical-medicine
The LNM Institute of Information Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/lnm-institute-information-technology
London Academy of Music and Dramatic Art (LAMDA),Reporter,https://www.timeshighereducation.com/world-university-rankings/london-academy-music-and-dramatic-art-lamda
London Business School,Reporter,https://www.timeshighereducation.com/world-university-rankings/london-business-school
London School of Hygiene and Tropical Medicine,Reporter,https://www.timeshighereducation.com/world-university-rankings/london-school-hygiene-and-tropical-medicine
London Metropolitan University,Reporter,https://www.timeshighereducation.com/world-university-rankings/london-metropolitan-university
Lviv State University of Life Safety,Reporter,https://www.timeshighereducation.com/world-university-rankings/lviv-state-university-life-safety
University of Magallanes,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-magallanes
Universidad del Magdalena,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-del-magdalena
University Centre of Maghnia,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-centre-maghnia
Mahatma Jyotiba Phule Rohilkhand University,Reporter,https://www.timeshighereducation.com/world-university-rankings/mahatma-jyotiba-phule-rohilkhand-university
Malawi University of Science and Technology (MUST),Reporter,https://www.timeshighereducation.com/world-university-rankings/malawi-university-science-and-technology-must
Management Development Institute (MDI),Reporter,https://www.timeshighereducation.com/world-university-rankings/management-development-institute-mdi
Management & Science University (MSU),Reporter,https://www.timeshighereducation.com/world-university-rankings/management-science-university-msu
Universidad Manuela Beltrán,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-manuela-beltran
Margulan University,Reporter,https://www.timeshighereducation.com/world-university-rankings/margulan-university
Mariano Marcos State University,Reporter,https://www.timeshighereducation.com/world-university-rankings/mariano-marcos-state-university
Maritime University of Szczecin,Reporter,https://www.timeshighereducation.com/world-university-rankings/maritime-university-szczecin
University of Mataram,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-mataram
M. Auezov South Kazakhstan University,Reporter,https://www.timeshighereducation.com/world-university-rankings/m-auezov-south-kazakhstan-university
Universidad Mayor de San Simón,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-mayor-de-san-simon
University of Medea,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-medea-0
University of Medellín,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-medellin
Medizinische Hochschule Hannover,Reporter,https://www.timeshighereducation.com/world-university-rankings/medizinische-hochschule-hannover
Meikai University,Reporter,https://www.timeshighereducation.com/world-university-rankings/meikai-university
Universitas Mercu Buana,Reporter,https://www.timeshighereducation.com/world-university-rankings/universitas-mercu-buana
Middle East University,Reporter,https://www.timeshighereducation.com/world-university-rankings/middle-east-university
Mindanao State University – Iligan Institute of Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/mindanao-state-university-iligan-institute-technology
Minhaj University Lahore,Reporter,https://www.timeshighereducation.com/world-university-rankings/minhaj-university-lahore
University of Misan,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-misan
Misr University for Science and Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/misr-university-science-and-technology
Mizoram University,Reporter,https://www.timeshighereducation.com/world-university-rankings/mizoram-university
M. Kumarasamy College of Engineering,Reporter,https://www.timeshighereducation.com/world-university-rankings/m-kumarasamy-college-engineering
"MNS University of Agriculture, Multan",Reporter,https://www.timeshighereducation.com/world-university-rankings/mns-university-agriculture-multan
Modern University for Business and Science,Reporter,https://www.timeshighereducation.com/world-university-rankings/modern-university-business-and-science
Université Mohamed El Bachir El Ibrahimi de Bordj Bou Arréridj,Reporter,https://www.timeshighereducation.com/world-university-rankings/universite-mohamed-el-bachir-el-ibrahimi-de-bordj-bou-arreridj
University of Mohamed Lamine Debaghin Setif 2,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-mohamed-lamine-debaghin-setif-2
Monroe College,Reporter,https://www.timeshighereducation.com/world-university-rankings/monroe-college
University of Monterrey,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-monterrey
University of Mostar,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-mostar
Muban Chombueng Rajabhat University,Reporter,https://www.timeshighereducation.com/world-university-rankings/muban-chombueng-rajabhat-university-0
Universitas Muhammadiyah Yogyakarta,Reporter,https://www.timeshighereducation.com/world-university-rankings/universitas-muhammadiyah-yogyakarta
Mukogawa Women’s University,Reporter,https://www.timeshighereducation.com/world-university-rankings/mukogawa-womens-university
Mulungushi University,Reporter,https://www.timeshighereducation.com/world-university-rankings/mulungushi-university
Musashino University,Reporter,https://www.timeshighereducation.com/world-university-rankings/musashino-university
Universidad Nacional Abierta y a Distancia (UNAD),Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-nacional-abierta-y-distancia-unad
Universidad Nacional de Asunción,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-nacional-de-asuncion
Universidad Nacional de Chimborazo,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-nacional-de-chimborazo-0
Universidad Nacional de Itapúa,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-nacional-de-itapua
Universidad Nacional de Rafaela (UNRaf),Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-nacional-de-rafaela-unraf
Nagoya University of Commerce & Business,Reporter,https://www.timeshighereducation.com/world-university-rankings/nagoya-university-commerce-business
Nakhchivan State University,Reporter,https://www.timeshighereducation.com/world-university-rankings/nakhchivan-state-university
Nakhon Ratchasima Rajabhat University,Reporter,https://www.timeshighereducation.com/world-university-rankings/nakhon-ratchasima-rajabhat-university
Namal University,Reporter,https://www.timeshighereducation.com/world-university-rankings/namal-university
Namangan Engineering Construction Institute,Reporter,https://www.timeshighereducation.com/world-university-rankings/namangan-engineering-construction-institute
Namangan Institute of Engineering and Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/namangan-institute-engineering-and-technology
Namangan State University,Reporter,https://www.timeshighereducation.com/world-university-rankings/namangan-state-university-0
Narxoz University,Reporter,https://www.timeshighereducation.com/world-university-rankings/narxoz-university
"Nasarawa State University, Keffi",Reporter,https://www.timeshighereducation.com/world-university-rankings/nasarawa-state-university-keffi
Universidad Nacional Agraria La Molina,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-nacional-agraria-la-molina
National Film and Television School,Reporter,https://www.timeshighereducation.com/world-university-rankings/national-film-and-television-school
National University of Food Technologies,Reporter,https://www.timeshighereducation.com/world-university-rankings/national-university-food-technologies
National University Odessa Law Academy,Reporter,https://www.timeshighereducation.com/world-university-rankings/national-university-odessa-law-academy
The National University of Ostroh Academy,Reporter,https://www.timeshighereducation.com/world-university-rankings/national-university-ostroh-academy
National Polytechnic University of Armenia,Reporter,https://www.timeshighereducation.com/world-university-rankings/national-polytechnic-university-armenia
National University of Quilmes,Reporter,https://www.timeshighereducation.com/world-university-rankings/national-university-quilmes
National School of Artificial Intelligence (ENSIA),Reporter,https://www.timeshighereducation.com/world-university-rankings/national-school-artificial-intelligence-ensia
"National University of Science and Technology, Oman",Reporter,https://www.timeshighereducation.com/world-university-rankings/national-university-science-and-technology-oman
"National University, Sudan",Reporter,https://www.timeshighereducation.com/world-university-rankings/national-university-sudan
National Textile University,Reporter,https://www.timeshighereducation.com/world-university-rankings/national-textile-university
National Transport University,Reporter,https://www.timeshighereducation.com/world-university-rankings/national-transport-university-0
National University of Water and Environmental Engineering,Reporter,https://www.timeshighereducation.com/world-university-rankings/national-university-water-and-environmental-engineering
National University “Yuri Kondratyuk Poltava Polytechnic”,Reporter,https://www.timeshighereducation.com/world-university-rankings/national-university-yuri-kondratyuk-poltava-polytechnic
Navoi State Pedagogical Institute,Reporter,https://www.timeshighereducation.com/world-university-rankings/navoi-state-pedagogical-institute
Netaji Subhas University of Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/netaji-subhas-university-technology
Niger Delta University,Reporter,https://www.timeshighereducation.com/world-university-rankings/niger-delta-university
Nihon Pharmaceutical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/nihon-pharmaceutical-university
Niigata University of Health and Welfare,Reporter,https://www.timeshighereducation.com/world-university-rankings/niigata-university-health-and-welfare
University of Niigata Prefecture,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-niigata-prefecture
Ninevah University,Reporter,https://www.timeshighereducation.com/world-university-rankings/ninevah-university
Nitte (Deemed to be University),Reporter,https://www.timeshighereducation.com/world-university-rankings/nitte-deemed-be-university
University of Northampton,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-northampton
Northeast Ohio Medical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/northeast-ohio-medical-university
Northern Border University,Reporter,https://www.timeshighereducation.com/world-university-rankings/northern-border-university-0
Northern Technical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/northern-technical-university
Norwich University of the Arts,Reporter,https://www.timeshighereducation.com/world-university-rankings/norwich-university-arts
University Centre of El-Bayadh,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-centre-el-bayadh
University of Nova Gorica,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-nova-gorica
Nueva Ecija University of Science and Technology (NEUST),Reporter,https://www.timeshighereducation.com/world-university-rankings/nueva-ecija-university-science-and-technology-neust
Universidad Nur,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-nur
October 6 University,Reporter,https://www.timeshighereducation.com/world-university-rankings/october-6-university
October University for Modern Sciences and Arts (MSA),Reporter,https://www.timeshighereducation.com/world-university-rankings/october-university-modern-sciences-and-arts-msa
Odesa I.I. Mechnikov National University,Reporter,https://www.timeshighereducation.com/world-university-rankings/odessa-iimechnikov-national-university-0
Oguz Han Engineering and Technology University of Turkmenistan,Reporter,https://www.timeshighereducation.com/world-university-rankings/oguz-han-engineering-and-technology-university-turkmenistan
University of Okara,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-okara
Open Christian University,Reporter,https://www.timeshighereducation.com/world-university-rankings/open-christian-university
O.P. Jindal Global University,Reporter,https://www.timeshighereducation.com/world-university-rankings/op-jindal-global-university
Université d’Oran 2 Mohamed Ben Ahmed,Reporter,https://www.timeshighereducation.com/world-university-rankings/universite-doran-2-mohamed-ben-ahmed
Oran Graduate School of Economics,Reporter,https://www.timeshighereducation.com/world-university-rankings/oran-graduate-school-economics
ORT Uruguay University,Reporter,https://www.timeshighereducation.com/world-university-rankings/ort-uruguay-university
Osol Al-Deen University College,Reporter,https://www.timeshighereducation.com/world-university-rankings/osol-al-deen-university-college
University College of Osteopathy,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-college-osteopathy
Ostrogradsky National University of Kremenchuk,Reporter,https://www.timeshighereducation.com/world-university-rankings/kremenchuk-mykhailo-ostrohradskyi-national-university
University of Oum El Bouaghi,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-oum-el-bouaghi
Universidad del Pacífico,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-del-pacifico
Universidad del Pacífico Ecuador,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-del-pacifico-ecuador
Palestine Polytechnic University,Reporter,https://www.timeshighereducation.com/world-university-rankings/palestine-polytechnic-university
Palestine Technical University – Kadoorie,Reporter,https://www.timeshighereducation.com/world-university-rankings/palestine-technical-university-kadoorie
Universidad de Pamplona,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-de-pamplona
Panteion University of Social and Political Sciences,Reporter,https://www.timeshighereducation.com/world-university-rankings/panteion-university-social-and-political-sciences
Panthéon-Assas University (Paris 2),Reporter,https://www.timeshighereducation.com/world-university-rankings/pantheon-assas-university-paris-2
Pavlo Tychyna Uman State Pedagogical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/pavlo-tychyna-uman-state-pedagogical-university
University of Petra,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-petra
Petre Shotadze Tbilisi Medical Academy,Reporter,https://www.timeshighereducation.com/world-university-rankings/petre-shotadze-tbilisi-medical-academy
Petroleum University of Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/petroleum-university-technology
Petro Mohyla Black Sea National University,Reporter,https://www.timeshighereducation.com/world-university-rankings/petro-mohyla-black-sea-national-university
Pharos University,Reporter,https://www.timeshighereducation.com/world-university-rankings/pharos-university
Philadelphia University (Jordan),Reporter,https://www.timeshighereducation.com/world-university-rankings/philadelphia-university-jordan
"Plateau State University, Bokkos",Reporter,https://www.timeshighereducation.com/world-university-rankings/plateau-state-university-bokkos
Plymouth Marjon University,Reporter,https://www.timeshighereducation.com/world-university-rankings/plymouth-marjon-university
Polytechnic Institute of Setúbal,Reporter,https://www.timeshighereducation.com/world-university-rankings/polytechnic-institute-setubal
Pontifical Catholic University of Argentina,Reporter,https://www.timeshighereducation.com/world-university-rankings/pontificia-universidad-catolica-argentina-santa-maria-de-los-buenos-aires
University of Poonch Rawalakot,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-poonch-rawalakot
Universidad Popular Autónoma del Estado de Puebla,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-popular-autonoma-del-estado-de-puebla
Prefectural University of Hiroshima,Reporter,https://www.timeshighereducation.com/world-university-rankings/prefectural-university-hiroshima
"Presbyterian University, Ghana",Reporter,https://www.timeshighereducation.com/world-university-rankings/presbyterian-university-ghana
Presidency University,Reporter,https://www.timeshighereducation.com/world-university-rankings/presidency-university
Prince Mohammad Bin Fahd University,Reporter,https://www.timeshighereducation.com/world-university-rankings/prince-mohammad-bin-fahd-university
"University of Professional Studies, Accra",Reporter,https://www.timeshighereducation.com/world-university-rankings/university-professional-studies-accra
Prydniprovska State Academy of Civil Engineering and Architecture,Reporter,https://www.timeshighereducation.com/world-university-rankings/prydniprovska-state-academy-civil-engineering-and-architecture
PUC-Campinas,Reporter,https://www.timeshighereducation.com/world-university-rankings/puc-campinas
University of Puthisastra,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-puthisastra
"Quaid-e-Awam University of Engineering, Science and Technology (QUEST)",Reporter,https://www.timeshighereducation.com/world-university-rankings/quaid-e-awam-university-engineering-science-and-technology-quest
Queen Arwa University,Reporter,https://www.timeshighereducation.com/world-university-rankings/queen-arwa-university
Queen Margaret University,Reporter,https://www.timeshighereducation.com/world-university-rankings/queen-margaret-university
Universidade Rainha Njinga a Mbande (URNM),Reporter,https://www.timeshighereducation.com/world-university-rankings/universidade-rainha-njinga-mbande-urnm
Rajamangala University of Technology Isan,Reporter,https://www.timeshighereducation.com/world-university-rankings/rajamangala-university-technology-isan
Rajamangala University of Technology Thanyaburi (RMUTT),Reporter,https://www.timeshighereducation.com/world-university-rankings/rajamangala-university-technology-thanyaburi-rmutt
Rawalpindi Medical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/rawalpindi-medical-university
Rennes School of Business,Reporter,https://www.timeshighereducation.com/world-university-rankings/rennes-school-business
Ritsumeikan Asia Pacific University (APU),Reporter,https://www.timeshighereducation.com/world-university-rankings/ritsumeikan-asia-pacific-university-apu
Rose Bruford College,Reporter,https://www.timeshighereducation.com/world-university-rankings/rose-bruford-college
Royal Agricultural University,Reporter,https://www.timeshighereducation.com/world-university-rankings/royal-agricultural-university
"Royal Central School of Speech and Drama, University of London",Reporter,https://www.timeshighereducation.com/world-university-rankings/royal-central-school-speech-and-drama-university-london
Royal College of Academics,Reporter,https://www.timeshighereducation.com/world-university-rankings/royal-college-academics
Royal College of Art,Reporter,https://www.timeshighereducation.com/world-university-rankings/royal-college-art
Royal Conservatoire of Scotland,Reporter,https://www.timeshighereducation.com/world-university-rankings/royal-conservatoire-scotland
Royal Academy of Dramatic Art (RADA),Reporter,https://www.timeshighereducation.com/world-university-rankings/royal-academy-dramatic-art-rada
Royal College of Music,Reporter,https://www.timeshighereducation.com/world-university-rankings/royal-college-music
Royal Academy of Music,Reporter,https://www.timeshighereducation.com/world-university-rankings/royal-academy-music
Royal Northern College of Music,Reporter,https://www.timeshighereducation.com/world-university-rankings/royal-northern-college-music
University of Sadat City,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-sadat-city
University of Saida,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-saida
University of Saint Joseph,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-saint-joseph
"Saint Thomas University, Colombia",Reporter,https://www.timeshighereducation.com/world-university-rankings/saint-thomas-university-colombia
Sakon Nakhon Rajabhat University,Reporter,https://www.timeshighereducation.com/world-university-rankings/sakon-nakhon-rajabhat-university
Salahaddin University–Erbil,Reporter,https://www.timeshighereducation.com/world-university-rankings/salahaddin-university-erbil
Samarkand State University,Reporter,https://www.timeshighereducation.com/world-university-rankings/samarkand-state-university
Samarkand State Institute of Foreign Languages,Reporter,https://www.timeshighereducation.com/world-university-rankings/samarkand-state-institute-foreign-languages
Samarkand State Medical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/samarkand-state-medical-university
Samsun University,Reporter,https://www.timeshighereducation.com/world-university-rankings/samsun-university
Universidad San Ignacio de Loyola,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-san-ignacio-de-loyola
University of San Martín de Porres,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-san-martin-de-porres
University of Santander,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-santander
Universidad Santo Tomás,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-santo-tomas
Sarsen Amanzholov East Kazakhstan University,Reporter,https://www.timeshighereducation.com/world-university-rankings/sarsen-amanzholov-east-kazakhstan-university
Satya Wacana Christian University,Reporter,https://www.timeshighereducation.com/world-university-rankings/satya-wacana-christian-university
Saudi Electronic University,Reporter,https://www.timeshighereducation.com/world-university-rankings/saudi-electronic-university
SBS Swiss Business School,Reporter,https://www.timeshighereducation.com/world-university-rankings/sbs-swiss-business-school
University of Science and Technology of Southern Philippines (USTP),Reporter,https://www.timeshighereducation.com/world-university-rankings/university-science-and-technology-southern-philippines-ustp
SDU University,Reporter,https://www.timeshighereducation.com/world-university-rankings/sdu-university
Sebha University,Reporter,https://www.timeshighereducation.com/world-university-rankings/sebha-university
Sefako Makgatho Health Sciences University,Reporter,https://www.timeshighereducation.com/world-university-rankings/sefako-makgatho-health-sciences-university
Seisa Dohto University,Reporter,https://www.timeshighereducation.com/world-university-rankings/seisa-dohto-university
Senshu University,Reporter,https://www.timeshighereducation.com/world-university-rankings/senshu-university
Seyitnazar Seydi Turkmen State Pedagogical Institute,Reporter,https://www.timeshighereducation.com/world-university-rankings/seyitnazar-seydi-turkmen-state-pedagogical-institute
"Shah Abdul Latif University, Khairpur",Reporter,https://www.timeshighereducation.com/world-university-rankings/shah-abdul-latif-university-khairpur
Shaheed Benazir Bhutto Women University Peshawar,Reporter,https://www.timeshighereducation.com/world-university-rankings/shaheed-benazir-bhutto-women-university-peshawar
Shaheed Mohtarma Benazir Bhutto Medical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/shaheed-mohtarma-benazir-bhutto-medical-university
Shaheed Zulfiqar Ali Bhutto Medical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/shaheed-zulfiqar-ali-bhutto-medical-university
The University of Shiga Prefecture,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-shiga-prefecture
Shonan Institute of Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/shonan-institute-technology
Silesian University in Opava,Reporter,https://www.timeshighereducation.com/world-university-rankings/silesian-university-opava
SIMAD University,Reporter,https://www.timeshighereducation.com/world-university-rankings/simad-university
Simón Bolívar University (Colombia),Reporter,https://www.timeshighereducation.com/world-university-rankings/simon-bolivar-university-colombia
Universidad del Sinú,Reporter,https://www.timeshighereducation.com/world-university-rankings/universidad-del-sinu
Sir Syed University of Engineering and Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/sir-syed-university-engineering-and-technology
Sohar University,Reporter,https://www.timeshighereducation.com/world-university-rankings/sohar-university
"Solent University, Southampton",Reporter,https://www.timeshighereducation.com/world-university-rankings/solent-university-southampton
"Soochow University, Taiwan",Reporter,https://www.timeshighereducation.com/world-university-rankings/soochow-university-taiwan
University of Sopron,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-sopron
University of Souk Ahras,Reporter,https://www.timeshighereducation.com/world-university-rankings/university-souk-ahras
Institute of Southern Punjab – Multan,Reporter,https://www.timeshighereducation.com/world-university-rankings/institute-southern-punjab-multan
Southern Technical University,Reporter,https://www.timeshighereducation.com/world-university-rankings/southern-technical-university
Sri Balaji Vidyapeeth,Reporter,https://www.timeshighereducation.com/world-university-rankings/sri-balaji-vidyapeeth
Sri Lanka Institute of Information Technology,Reporter,https://www.timeshighereducation.com/world-university-rankings/sri-lanka-institute-information-technology
State Energy Institute of Turkmenistan,Reporter,https://www.timeshighereducation.com/world-university-rankings/state-energy-institute-turkmenistan
